176.5	0.383367
177	0.389807
177.5	0.3783
178	0.379106
178.5	0.49486
179	0.379956
179.5	0.373438
180	0.350925
180.5	0.355313
181	0.358654
181.5	0.361097
182	0.343842
182.5	0.3519
183	0.313666
183.5	0.298394
184	0.295294
184.5	0.309248
185	0.328229
185.5	0.307075
186	0.281494
186.5	0.326244
187	0.350968
187.5	0.437281
188	0.419362
188.5	0.499783
189	0.46803
189.5	0.46456
190	0.432391
190.5	0.54385
191	0.380271
191.5	0.48122
192	0.55952
192.5	0.57706
193	0.56892
193.5	0.59238
194	0.595925
194.5	0.5908
195	0.62066
195.5	0.6429
196	0.462775
196.5	0.51662
197	0.4989
197.5	0.565925
198	0.50058
198.5	0.63755
199	0.587575
199.5	0.57632
200	0.67885
200.5	0.587975
201	0.63826
201.5	0.660975
202	0.6674
202.5	0.69122
203	0.705025
203.5	0.629322
204	0.590737
204.5	0.504244
205	0.429422
205.5	0.374711
206	0.461584
206.5	0.435311
207	0.437238
211	0.540637
211.5	0.529805
212	0.483357
212.5	0.618706
213	0.5174
213.5	0.5059
214	0.494455
214.5	0.497392
215	0.5366
215.5	0.564794
216	0.521727
216.5	0.394364
217	0.447652
217.5	0.421883
218	0.368535
218.5	0.35052
219	0.400691
219.5	0.356613
220	0.329115
220.5	0.379854
221	0.396085
221.5	0.380158
222	0.382146
222.5	0.397554
223	0.422069
223.5	0.399246
224	0.377854
224.5	0.385269
225	0.343175
225.5	0.310926
226	0.30638
226.5	0.314021
227	0.302595
227.5	0.295295
228	0.30757
228.5	0.316408
229	0.292168
229.5	0.307273
230	0.297248
230.5	0.330617
231	0.43539
231.5	0.48446
232	0.503183
232.5	0.535857
233	0.54855
233.5	0.585417
234	0.591083
234.5	0.624567
235	0.605829
235.5	0.560067
236	0.577633
236.5	0.57905
237	0.629917
237.5	0.61636
238	0.716583
238.5	0.75364
239	0.736017
239.5	0.7947
240	0.752467
240.5	0.79924
241	0.6912
241.5	0.620371
242	0.576357
242.5	0.637014
243	0.608071
243.5	0.544571
244	0.572657
244.5	0.5805
245	0.524487
245.5	0.4562
246	0.403017
246.5	0.35285
247	0.4555
247.5	0.53755
248	0.500217
248.5	0.41718
249	0.4889
249.5	0.4995
250	0.5026
250.5	0.5024
251	0.4696
251.5	0.52785
252	0.5249
252.5	0.48725
253	0.4746
253.5	0.50625
254	0.414
254.5	0.46735
255	0.47726
255.5	0.476733
256	0.4892
256.5	0.477917
257	0.49328
257.5	0.467417
258	0.4893
258.5	0.4698
259	0.4706
259.5	0.475917
260	0.5081
260.5	0.4813
261	0.51416
261.5	0.460733
262	0.47546
262.5	0.516267
263	0.46027
263.5	0.413492
264	0.398833
264.5	0.3881
265	0.402525
265.5	0.37575
266	0.35945
266.5	0.368123
267	0.368517
267.5	0.374817
268	0.425758
268.5	0.363367
269	0.374742
269.5	0.410867
270	0.383092
270.5	0.388146
271	0.390742
271.5	0.3529
272	0.361
272.5	0.3647
273	0.32195
273.5	0.369608
274	0.329783
274.5	0.355162
275	0.364108
275.5	0.416442
276	0.502654
276.5	0.379967
277	0.41172
277.5	0.51566
278	0.54861
278.5	0.465456
279	0.45503
281	0.528125
281.5	0.539933
282	0.537333
282.5	0.56795
283	0.5751
283.5	0.596667
284	0.643633
284.5	0.640767
285	0.657567
285.5	0.662125
286	0.686659
286.5	0.67539
287	0.611405
287.5	0.511242
288	0.522286
288.5	0.600714
289	0.566714
289.5	0.557714
290	0.591163
290.5	0.556086
291	0.557329
291.5	0.442257
292	0.42625
292.5	0.44226
293	0.4514
293.5	0.48748
294	0.46872
294.5	0.483125
295	0.46622
295.5	0.42855
296	0.43542
296.5	0.439675
297	0.38466
297.5	0.324075
298	0.334975
298.5	0.348433
299	0.335825
299.5	0.3678
300	0.33125
300.5	0.474425
301	0.49225
301.5	0.503375
302	0.422525
302.5	0.570375
303	0.583886
303.5	0.49515
304	0.533233
304.5	0.6082
305	0.5688
305.5	0.6795
306	0.639
306.5	0.65895
307	0.5813
307.5	0.532425
308	0.63165
308.5	0.608588
309	0.612175
309.5	0.5983
310	0.645137
310.5	0.617262
311	0.6172
313	0.506
313.5	0.548675
314	0.594235
314.5	0.588888
315	0.630519
315.5	0.628553
316	0.645981
316.5	0.566359
317	0.485046
317.5	0.557625
318	0.617222
318.5	0.557875
319	0.560137
319.5	0.571367
320	0.600825
320.5	0.647575
321	0.59945
321.5	0.533022
322	0.643625
322.5	0.660256
323	0.649764
323.5	0.704673
324	0.700373
324.5	0.78569
325	1.02209
325.5	1.2483
326	1.18614
326.5	1.056595
327	1.185895
327.5	1.343757
328	1.312438
328.5	1.199686
329	1.212814
329.5	1.056933
330	0.9687
330.5	1.02115
331	1.155686
331.5	1.2295
332	0.918225
332.5	1.1138
333	1.148557
333.5	0.984712
334	0.83685
334.5	0.619775
335	0.671112
335.5	0.675462
336	0.628275
336.5	0.578763
337	0.559937
337.5	0.468314
338	0.531833
338.5	0.488922
339	0.465825
339.5	0.373656
340	0.416256
340.5	0.370762
341	0.379229
341.5	0.484229
342	0.453571
342.5	0.43345
343	0.371271
343.5	0.406771
344	0.389814
344.5	0.469629
345	0.441471
345.5	0.496275
346	0.497457
346.5	0.536786
347	0.528
347.5	0.5331
348	0.496513
348.5	0.590571
349	0.5487
349.5	0.517543
350	0.457386
350.5	0.454817
351	0.441729
351.5	0.491633
352	0.52115
352.5	0.4173
353	0.435657
353.5	0.413217
354	0.469267
354.5	0.475233
355	0.452857
355.5	0.4519
356	0.4504
356.5	0.4559
357	0.4302
357.5	0.4845
358	0.477867
358.5	0.496686
359	0.519883
359.5	0.500833
360	0.445883
360.5	0.507086
361	0.498217
361.5	0.523633
362	0.520388
362.5	0.509588
363	0.582412
363.5	0.483322
364	0.363275
367.5	0.584814
368	0.627813
368.5	0.611722
369	0.5912
369.5	0.6161
370	0.595838
370.5	0.498333
371	0.503863
371.5	0.6293
372	0.558412
372.5	0.608562
373	0.570314
373.5	0.701017
374	0.662171
374.5	0.5524
375	0.579029
375.5	0.6252
376	0.674786
376.5	0.590683
377	0.535643
377.5	0.529267
378	0.52095
378.5	0.500243
379	0.510667
379.5	0.491286
380	0.55305
380.5	0.597829
381	0.61525
381.5	0.612114
382	0.577317
382.5	0.519686
383	0.5754
383.5	0.556729
384	0.614083
384.5	0.6021
385	0.573183
385.5	0.623086
386	0.604967
386.5	0.61215
387	0.570428
387.5	0.53359
388	0.532955
388.5	0.486727
389	0.581158
389.5	0.601427
390	0.563564
390.5	0.61384
392	0.568633
392.5	0.494977
393	0.543629
393.5	0.560531
394	0.6278
394.5	0.580408
395	0.586864
395.5	0.650692
396	0.640692
396.5	0.6755
397	0.715677
397.5	0.775046
398	0.780331
398.5	0.843823
399	0.933336
399.5	0.907171
400	1.042415
400.5	1.242129
401	1.572986
401.5	1.214031
402	1.520114
402.5	1.788167
403	1.847678
403.5	1.966825
404	1.919438
404.5	2.132475
405	2.326113
405.5	2.28234
406	1.878417
406.5	1.8681
407	1.2672
407.5	1.60894
408	2.11326
408.5	2.184933
409	2.03102
409.5	2.15024
410	2.3546
410.5	2.07762
411	1.85514
411.5	2.301917
412	2.02412
412.5	2.03018
413	1.91214
413.5	2.2387
414	2.14924
414.5	2.15916
415	2.120983
415.5	1.64504
416	1.70112
416.5	1.82062
417	1.616867
417.5	1.83286
418	1.63216
418.5	1.4843
419	1.30924
419.5	1.015904
420	1.060658
420.5	0.927418
421	0.845871
421.5	1.019743
422	0.999817
422.5	0.554186
423	0.419257
423.5	0.71505
424	1.24055
424.5	1.103336
425	0.833614
425.5	0.760936
426	0.674464
426.5	0.662762
427	0.663524
427.5	0.64624
428	0.640228
428.5	0.487264
429	0.494964
429.5	0.47802
430	0.471804
430.5	0.444448
431	0.425695
431.5	0.43891
432	0.428382
432.5	0.416545
433	0.4503
433.5	0.455136
434	0.4288
434.5	0.4623
435	0.42976
435.5	0.465255
436	0.468109
436.5	0.486655
437	0.504618
437.5	0.533933
438	0.492882
438.5	0.534117
439	0.474545
439.5	0.443273
440	0.430817
440.5	0.424482
441	0.36032
441.5	0.35355
442	0.39208
442.5	0.4431
443	0.527267
443.5	0.496173
444	0.537071
444.5	0.530014
445	0.524414
445.5	0.548986
446	0.508129
446.5	0.5406
447	0.5648
447.5	0.5384
448	0.472371
448.5	0.437714
449	0.486557
449.5	0.4172
450	0.447786
450.5	0.495843
451	0.493986
451.5	0.498843
452	0.528529
452.5	0.510883
453	0.493829
453.5	0.544214
454	0.5125
454.5	0.532329
455	0.550214
455.5	0.515887
456	0.465762
456.5	0.433643
457	0.444212
457.5	0.421912
458	0.457929
458.5	0.417575
459	0.429163
459.5	0.443837
460	0.425225
460.5	0.426357
461	0.461175
461.5	0.44425
462	0.4412
462.5	0.430857
463	0.395575
463.5	0.412313
464	0.406114
464.5	0.428975
465	0.4265
465.5	0.384314
466	0.39695
466.5	0.4712
467	0.509162
467.5	0.4926
468	0.396575
468.5	0.372763
469	0.376608
469.5	0.3872
470	0.406692
470.5	0.653962
471	0.689162
471.5	0.626767
472	0.6412
472.5	0.663067
473	0.5482
473.5	0.5091
474	0.4954
474.5	0.395833
475	0.383367
475.5	0.44376
476	0.54655
476.5	0.51732
477	0.52922
477.5	0.501333
478	0.5213
478.5	0.537383
479	0.5071
479.5	0.60945
480	0.60972
480.5	0.531325
481	0.701787
483.5	0.758583
484	0.749971
484.5	0.753453
485	0.695361
485.5	0.695124
486	0.622212
486.5	0.709406
487	0.648947
487.5	0.763606
488	0.894229
488.5	0.704444
489	0.643829
489.5	0.639088
490	0.602965
490.5	0.645088
491	0.684823
491.5	0.73555
492	0.75276
492.5	0.67705
493	0.70122
493.5	0.67255
494	0.6067
494.5	0.72515
497.5	0.77655
498	0.842533
498.5	0.840633
499	0.707933
499.5	0.8063
500	0.851433
500.5	0.821633
501	0.73
501.5	0.754067
502	0.9025
502.5	0.846
503	0.737
503.5	0.8264
504	0.8477
504.5	0.800367
505	0.775867
505.5	0.711333
506	0.711367
506.5	0.782567
507	0.704467
507.5	0.786567
508	0.761733
508.5	0.58
509	0.614
509.5	0.798
510	0.869167
510.5	0.971333
511	0.95648
511.5	0.890943
512	0.804529
512.5	0.72035
513	0.58165
513.5	0.830247
514	0.8441
515	0.766938
515.5	0.715686
516	0.7248
516.5	0.720133
517	0.77358
517.5	0.742333
518	0.678125
518.5	0.7437
519	0.85155
519.5	0.788875
520	0.852567
520.5	0.8174
521	0.907067
521.5	0.79525
522	0.754733
522.5	0.785475
523	0.7279
523.5	0.79545
524	0.808
524.5	0.761867
525	0.76185
525.5	0.740833
526	0.673125
526.5	0.662133
527	0.582175
527.5	0.728533
528	0.782625
528.5	0.729375
529	0.7316
529.5	0.80865
530	0.747067
530.5	0.867375
531	0.707667
531.5	0.779
532	0.802967
532.5	0.74816
533	0.529009
533.5	0.517936
534	0.570282
534.5	0.536
535	0.4841
535.5	0.542164
536	0.5487
536.5	0.49966
537	0.59998
537.5	0.62806
538	0.632511
538.5	0.63354
539	0.56898
539.5	0.573711
540	0.56642
540.5	0.54958
541	0.501967
541.5	0.432
542	0.5839
542.5	0.4965
543	0.460575
543.5	0.5345
544	0.5527
544.5	0.584275
545	0.501
545.5	0.59075
546	0.53788
546.5	0.611675
547	0.5142
547.5	0.574775
548	0.5384
548.5	0.5121
549	0.529675
549.5	0.55164
550	0.61715
550.5	0.6579
551	0.552483
551.5	0.649283
553	0.69095
553.5	0.781438
554	0.754286
554.5	0.648425
555	0.637086
555.5	0.599863
556	0.5842
556.5	0.677457
557	0.6124
557.5	0.600471
558	0.646788
558.5	0.622114
559	0.640775
559.5	0.597729
560	0.588162
560.5	0.522625
561	0.50403
561.5	0.624836
562	0.63906
562.5	0.613
563	0.612627
563.5	0.65724
564	0.63582
564.5	0.6967
565	0.74605
565.5	0.76136
566	0.73605
566.5	0.719167
567	0.80735
567.5	0.8248
568	0.883867
568.5	0.8053
569	0.8072
569.5	0.835975
570	0.8015
570.5	0.907875
571	0.900325
571.5	0.8925
572	0.976575
572.5	0.97526
573	0.82842
573.5	0.93058
574	0.85485
574.5	1.0376
575	0.935154
575.5	0.90475
576	0.845354
576.5	0.858
577	0.758833
577.5	0.489992
578	0.926446
578.5	0.894617
579	0.836108
579.5	0.709908
580	0.6337
581.5	0.576786
582	0.637724
582.5	0.583486
583	0.588505
583.5	0.4552
584	0.434683
584.5	0.377657
585	0.484214
585.5	0.427929
586	0.479614
586.5	0.489514
587	0.4701
587.5	0.4374
588	0.409675
588.5	0.391314
589	0.410817
589.5	0.576557
590	0.605614
590.5	0.617509
591	0.678257
591.5	0.688021
592	0.663957
592.5	0.587686
593	0.547209
596.5	0.7084
597	0.659646
597.5	0.696364
598	0.717509
598.5	0.702518
599	0.666664
599.5	0.700136
600	0.643233
600.5	0.69044
601	0.68085
601.5	0.60626
602	0.68826
602.5	0.71398
603	0.71624
603.5	0.6693
604	0.62906
604.5	0.602713
605	0.541883
605.5	0.552336
606	0.5199
606.5	0.565273
607	0.533609
607.5	0.564218
608	0.640718
608.5	0.679442
609	0.680491
609.5	0.650975
610	0.761793
610.5	0.773061
611	0.763917
611.5	0.750444
612	0.757289
612.5	0.695956
613	0.86648
613.5	1.04094
614	0.97646
614.5	0.86692
615	0.7393
615.5	0.721525
616	0.95328
616.5	0.85254
617	0.69955
617.5	0.6341
618	0.52745
618.5	0.557125
619	0.556725
619.5	0.5843
620	0.54535
620.5	0.677125
621	0.57775
621.5	0.60135
622	0.6032
622.5	0.60055
623	0.56396
623.5	0.493175
624	0.47115
624.5	0.542225
625	0.5124
625.5	0.476675
626	0.413475
626.5	0.45694
627	0.45062
627.5	0.499122
628	0.53272
628.5	0.552944
629	0.4962
629.5	0.487578
630	0.49022
630.5	0.429089
631	0.53612
631.5	0.497467
632	0.51625
632.5	0.481956
633	0.52793
633.5	0.581011
634	0.49015
634.5	0.48195
637.5	0.6238
638	0.62495
638.5	0.563733
639	0.54665
639.5	0.5428
640	0.545
640.5	0.573
641	0.57885
641.5	0.6254
642	0.58545
642.5	0.574067
643	0.559825
643.5	0.593
644	0.616933
644.5	0.6198
645	0.615767
645.5	0.5631
646	0.576233
646.5	0.5846
647	0.61685
647.5	0.6328
648	0.71875
648.5	0.680567
649	0.6255
649.5	0.5831
650	0.606333
650.5	0.64855
651	0.593217
651.5	0.615857
652	0.5662
652.5	0.581971
653	0.537214
653.5	0.485443
654	0.533143
654.5	0.5802
655	0.590286
655.5	0.5766
656	0.5519
656.5	0.513922
657	0.520922
657.5	0.493387
658	0.456822
658.5	0.486178
659	0.5234
659.5	0.447544
660	0.540333
660.5	0.528138
661	0.479311
661.5	0.4202
662	0.442378
662.5	0.458364
663	0.469473
663.5	0.537545
664	0.513564
664.5	0.591809
665	0.57562
665.5	0.629555
666	0.528675
668.5	0.500189
669	0.541409
669.5	0.53713
670	0.534518
670.5	0.514836
671	0.579491
671.5	0.548909
672	0.516418
672.5	0.498255
673	0.438564
673.5	0.51017
674	0.472655
674.5	0.475009
675	0.474109
675.5	0.455482
676	0.481491
676.5	0.446345
677	0.380371
677.5	0.383877
678	0.422987
678.5	0.407043
679	0.385992
679.5	0.354021
680	0.361186
680.5	0.372229
681	0.561962
681.5	0.546736
682	0.52455
682.5	0.553795
683	0.64847
683.5	0.769768
684	0.74795
684.5	0.760436
685	0.81246
685.5	0.87113
687.5	0.5897
688	0.74491
688.5	0.938312
689	0.9854
689.5	0.9689
690	0.949286
690.5	0.96295
691	1.080257
691.5	0.977086
692	1.133429
692.5	1.134475
693	1.063629
693.5	1.211814
694	1.313871
694.5	1.117471
695	1.068987
695.5	1.156129
696	1.1862
696.5	1.312692
697	0.882288
697.5	0.842929
698	0.8067
698.5	0.814724
699	0.7928
699.5	0.865682
700	0.85995
700.5	0.693867
703.5	0.640327
704	0.640988
704.5	0.685
705	0.615119
705.5	0.589606
706	0.521906
706.5	0.48432
708.5	0.700233
709	0.640236
709.5	0.700209
710	0.64494
710.5	0.702536
711	0.6782
711.5	0.632412
712	0.632175
712.5	0.594343
713	0.46072
714	0.443075
714.5	0.364
715	0.613275
715.5	0.532453
716	0.511107
716.5	0.48974
717	0.464393
717.5	0.436413
718	0.455083
718.5	0.50556
719	0.5039
719.5	0.53432
720	0.59864
720.5	0.66476
721	0.6306
721.5	0.72984
722	0.79995
722.5	0.63942
723	0.57582
723.5	0.4075
724	0.5299
724.5	0.5892
725	0.5445
725.5	0.62514
726	0.6556
726.5	0.72238
727	0.74928
727.5	0.76235
728	0.796042
728.5	0.781533
729	0.764293
729.5	0.489053
730	0.555544
732	0.801881
732.5	0.856714
733	0.7328
733.5	0.788214
734	0.746817
734.5	0.6922
735	0.67055
735.5	0.681283
736	0.617329
736.5	0.622267
737	0.5431
737.5	0.5832
738	0.601171
738.5	0.646
739	0.659086
739.5	0.6529
740	0.535967
740.5	0.661817
741	0.61802
741.5	0.63792
742	0.56408
742.5	0.58365
743	0.564383
743.5	0.59645
744	0.567386
744.5	0.58945
745	0.604167
745.5	0.603233
746	0.57475
746.5	0.634086
747	0.5686
747.5	0.60895
748	0.637083
748.5	0.550257
749	0.585667
749.5	0.6118
750	0.574633
750.5	0.5036
751	0.551767
751.5	0.576033
752	0.538567
752.5	0.51305
753	0.4805
753.5	0.486567
754	0.542333
754.5	0.524683
755	0.6073
755.5	0.595114
756	0.565414
756.5	0.762457
757	0.625843
757.5	0.5321
758	0.621586
758.5	0.658157
759	0.58132
760	0.73297
760.5	0.621
761	0.609367
761.5	0.7654
762	0.82225
762.5	0.714867
763	0.7057
763.5	0.7695
764	0.7452
764.5	0.68375
765	0.71405
765.5	0.798133
766	0.71805
766.5	0.70825
767	0.6076
767.5	0.5829
768	0.6334
768.5	0.659543
769	0.574914
769.5	0.594757
770	0.6628
770.5	0.7464
771	0.746829
771.5	0.704086
772	0.7825
772.5	0.723571
773	0.712486
773.5	0.662757
774	0.678314
774.5	0.597271
775	0.590857
775.5	0.682143
776	0.694157
776.5	0.665671
777	0.64695
777.5	0.7021
778	0.69775
778.5	0.73594
779	0.647075
779.5	0.725425
780	0.805651
780.5	0.999739
781	1.116567
781.5	1.016575
782	1.018833
782.5	0.8985
783	0.898775
783.5	0.9134
784	0.8151
784.5	0.776775
785	0.730467
785.5	0.7382
786	0.688333
786.5	0.653267
787	0.605775
787.5	0.613333
788	0.5965
788.5	0.573625
789	0.5571
789.5	0.508525
790	0.56295
790.5	0.5124
791	0.5233
791.5	0.518267
792	0.4735
792.5	0.468725
793	0.428433
793.5	0.464936
794	0.453464
794.5	0.460364
795	0.412667
795.5	0.507727
796	0.506636
796.5	0.517409
797	0.512045
797.5	0.571127
798	0.551273
798.5	0.607408
799	0.552042
799.5	0.513952
800	0.514152
800.5	0.531471
801.5	0.510417
802	0.526275
802.5	0.5926
803	0.67976
803.5	0.567425
804	0.6066
804.5	0.60545
805	0.61614
805.5	0.708875
806	0.609875
806.5	0.73916
807	0.712225
807.5	0.7481
808	0.6678
808.5	0.63622
809	0.602233
809.5	0.580033
810	0.661073
810.5	0.70932
811	0.652693
812.5	0.457464
813	0.64124
813.5	0.674013
814	0.490181
814.5	0.641766
815	0.715478
815.5	0.754187
816	0.777867
816.5	0.790189
817	0.690038
817.5	0.585
818	0.433656
818.5	0.480175
819	0.445356
819.5	0.743089
820	0.73575
820.5	0.7688
821	0.712744
821.5	0.572075
822	0.774678
822.5	0.8427
823	0.74085
823.5	0.679144
824	0.766117
826	0.6363
826.5	0.6086
827	0.4857
827.5	0.50335
828	0.4653
828.5	0.4178
829	0.43525
829.5	0.40855
830	0.450767
830.5	0.533767
831	0.5069
831.5	0.496667
832	0.5619
832.5	0.7077
833	0.787567
833.5	0.752733
834	0.7735
834.5	0.6847
835	0.764567
835.5	0.704733
836	0.687
836.5	0.8273
837	0.6546
837.5	0.6151
838	0.709
838.5	0.6732
839	0.6875
839.5	0.6955
840	0.661
840.5	0.6593
841	0.6259
841.5	0.5096
842	0.6425
842.5	0.681
843	0.5906
843.5	0.6144
844	0.506
844.5	0.5818
845	0.625967
845.5	0.626367
846	0.636
846.5	0.595267
847	0.5663
847.5	0.461833
848	0.852867
848.5	0.6939
849	0.621
849.5	0.6669
850	0.7358
850.5	0.617333
851	0.643567
851.5	0.7032
852	0.6847
852.5	0.814733
853	0.708533
853.5	0.7545
854	0.720533
854.5	0.81816
855	0.80668
855.5	0.895075
856	0.77384
856.5	0.7886
857	0.83016
857.5	0.831525
858	0.805717
858.5	0.717104
859	0.705696
859.5	0.607526
860	0.619862
860.5	0.630663
861	0.677926
861.5	0.791721
862	0.820809
862.5	0.9148
863	0.794808
863.5	0.943313
864	0.822575
864.5	0.758354
865	0.59231
865.5	0.68817
866	0.735233
866.5	0.61589
867	0.71118
867.5	0.610089
868	0.6276
868.5	0.57663
869	0.527122
869.5	0.49213
870	0.439222
870.5	0.4529
871	0.414143
871.5	0.409387
872	0.412475
872.5	0.4621
873	0.4626
873.5	0.4713
874	0.518857
874.5	0.581638
875	0.548113
875.5	0.621357
876	0.57416
876.5	0.556475
877	0.618025
877.5	0.6121
878	0.6202
878.5	0.56625
879	0.588725
879.5	0.5637
880	0.5887
880.5	0.522167
881	0.565875
881.5	0.6106
882	0.536625
882.5	0.569725
883	0.4527
883.5	0.478075
884	0.51
884.5	0.576175
885	0.570175
885.5	0.570275
886	0.555475
886.5	0.632625
887	0.489875
887.5	0.50425
888	0.50015
888.5	0.486475
889	0.513017
889.5	0.516278
890	0.503856
890.5	0.46244
891	0.475833
891.5	0.502778
892	0.4587
892.5	0.520967
893	0.582367
893.5	0.653611
894	0.651167
894.5	0.739411
895	0.681867
895.5	0.699275
896	0.810667
896.5	0.804175
897	0.837033
897.5	0.699125
898	0.762733
898.5	0.716175
899	0.655367
899.5	0.71125
900	0.689267
900.5	0.67645
901	0.6108
901.5	0.60675
902	0.7277
902.5	0.62906
903	0.648475
903.5	0.630525
904	0.68404
904.5	0.72205
905	0.746175
905.5	0.61905
906	0.63314
906.5	0.7294
907	0.7379
907.5	0.71658
908	0.75055
908.5	0.6945
909	0.68215
909.5	0.7184
910	0.64375
910.5	0.6052
911	0.6912
911.5	0.7023
912	0.6632
912.5	0.6768
913	0.71635
913.5	0.70035
914	0.66285
